entity_id;canonical_name;entity_type;alias;alias_kind;confidence;collision_with;evidence;notes
6f6b4ab6f46a460797b9a489ff13c9a1;Monnaie numérique;Concept;Digital Currency;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (16 occ.);forme anglaise declaree par le graphe lui-meme
d4ad72fbd8704bc59ed788fbe32bb7ad;Monnaie parallele;Concept;Parallel Currency;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene;libelle employe par les acteurs eux-memes
1d1b45041cca495ba26776849494903e;Monnaies électroniques de 2e génération;Concept;Second generation e-money;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
826c32caed754ecfabee8368e4819bff;Monnayage;Concept;Coinage;translation-en;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (50 occ.);libelle employe par les acteurs eux-memes
8b02dc202f9841acb6b3213cfc65c5c8;Monstre monetaire;Concept;Monetary Monster;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene;libelle employe par les acteurs eux-memes
de6da7fa28334c408e51269ba447a482;Monétisation des cryptomonnaies;CoreConcept;Monnetisation;spelling-variant;haute;;attribut aliases (v110);
7cce18e885084cf5a5e7f48e71fac4d1;Métallisme digital;Concept;Digital Metallism;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (7 occ.);forme anglaise declaree par le graphe lui-meme
8bf52a3e00d24a2b96aa4c511163df45;Métaprotocole / protocole en surcouche;Concept;Metaprotocol;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (10 occ.);forme anglaise declaree par le graphe lui-meme
8bf52a3e00d24a2b96aa4c511163df45;Métaprotocole / protocole en surcouche;Concept;overlay protocol;translation-en;basse;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme — ALIAS AMBIGU : designe aussi Meta-protocole (meta-protocol) — ne jamais resoudre automatiquement sur cette chaine
03f93467fc1f4650acdc64167a8ecce4;Narrative 'blockchain sans Bitcoin' (2015);Concept;Narrative 'blockchain sans Bitcoin';short-form;haute;;nom canonique v110 prive de sa parenthese;
ef3943810af1439d8380f4986b125303;Neutralité de la monnaie;Concept;Neutrality of money;translation-en;haute;;proposition + assets/MD EN (2 occ.);
08710506f749476a9effa93b34e2ce7f;New York Agreement (2017);Concept;New York Agreement;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + nom canonique v110 prive de sa parenthese;forme anglaise declaree par le graphe lui-meme
21fff41c8c6142deb3eacf919ae56c9e;No Coiners vs Coiners;Concept;Coiner;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (21 occ.);libelle employe par les acteurs eux-memes
21fff41c8c6142deb3eacf919ae56c9e;No Coiners vs Coiners;Concept;No-Coiner;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene;libelle employe par les acteurs eux-memes
ca0f8cf0b9d541ba8eb4c99fa2875c18;Noeuds complets (full nodes);Concept;Full nodes;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (16 occ.);forme anglaise declaree par le graphe lui-meme
4977f6c788964274956bb1078d81f2c3;Noeuds legers (SPV);Concept;Lightweight nodes / SPV;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
4977f6c788964274956bb1078d81f2c3;Noeuds legers (SPV);Concept;Noeuds legers;short-form;haute;;nom canonique v110 prive de sa parenthese;
4977f6c788964274956bb1078d81f2c3;Noeuds legers (SPV);Concept;SPV;spelling-variant;basse;;glose entre parentheses du nom canonique v110 + assets/MD (11 occ.);ALIAS AMBIGU : designe aussi Nœud léger (light node / SPV), Utilisateurs nœuds légers (SPV), Nœuds légers (SPV) — ne jamais resoudre automatiquement sur cette chaine
4977f6c788964274956bb1078d81f2c3;Noeuds legers (SPV);Concept;Simplified Payment Verification;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (3 occ.);forme anglaise declaree par le graphe lui-meme
e1ca84f824a94bf8bb9c021a127f34f5;Noeuds mineurs (mining nodes);Concept;Mining nodes;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (13 occ.);forme anglaise declaree par le graphe lui-meme
70682067f36b474787924786f541857a;Noyau dur de developpeurs (phase de preuve de concept);Concept;Core devs phase 1;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
70682067f36b474787924786f541857a;Noyau dur de developpeurs (phase de preuve de concept);Concept;Noyau dur de developpeurs;short-form;haute;;nom canonique v110 prive de sa parenthese;
eb3485078c86401994e17f6164d80fb0;Nœud complet (full node);Concept;Full node;translation-en;basse;;attribut nameEn de l'entite (v110) + assets/MD EN (5 occ.);forme anglaise declaree par le graphe lui-meme — ALIAS AMBIGU : designe aussi Client lourd / client leger (full node / SPV wallet) — ne jamais resoudre automatiquement sur cette chaine
eb3485078c86401994e17f6164d80fb0;Nœud complet (full node);Concept;Nœud complet;short-form;haute;;nom canonique v110 prive de sa parenthese;
eb3485078c86401994e17f6164d80fb0;Nœud complet (full node);Concept;full node;translation-en;haute;;glose entre parentheses du nom canonique v110 + assets/MD (5 occ.);
bd85576d26064a1a8a8b07176399c6f7;Nœud léger (light node / SPV);Concept;Light Node;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
bd85576d26064a1a8a8b07176399c6f7;Nœud léger (light node / SPV);Concept;Nœud léger;short-form;haute;;nom canonique v110 prive de sa parenthese;
bd85576d26064a1a8a8b07176399c6f7;Nœud léger (light node / SPV);Concept;SPV;translation-en;basse;;attribut nameEn de l'entite (v110) + assets/MD EN (7 occ.);forme anglaise declaree par le graphe lui-meme — ALIAS AMBIGU : designe aussi Noeuds legers (SPV), Utilisateurs nœuds légers (SPV), Nœuds légers (SPV) — ne jamais resoudre automatiquement sur cette chaine
bd2cd2705b874e70b9cae3f1c32fae80;Nœud mineur (mining node);Concept;Mining Node;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (4 occ.);forme anglaise declaree par le graphe lui-meme
34cf4660dca146a0a39e28594481c8bb;Objet-frontière (boundary object);Concept;Boundary Objects;spelling-variant;haute;;attribut aliases (v110);
34cf4660dca146a0a39e28594481c8bb;Objet-frontière (boundary object);Concept;Objet-frontière;short-form;haute;;nom canonique v110 prive de sa parenthese;
34cf4660dca146a0a39e28594481c8bb;Objet-frontière (boundary object);Concept;Objets-frontieres;spelling-variant;haute;;attribut aliases (v110);
b3af43b837664bd2946d6b783742ac5b;Observation participante (hors ligne);Method;Observation participante;short-form;haute;;nom canonique v110 prive de sa parenthese;
b3af43b837664bd2946d6b783742ac5b;Observation participante (hors ligne);Method;Participant Observation;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (13 occ.);forme anglaise declaree par le graphe lui-meme
4c741e8749314b5e888f93ee5c76677e;Opérateurs de nœuds complets (full nodes);StakeholderCategory;Opérateurs de nœuds complets;short-form;haute;;nom canonique v110 prive de sa parenthese;
4c741e8749314b5e888f93ee5c76677e;Opérateurs de nœuds complets (full nodes);StakeholderCategory;full nodes;spelling-variant;basse;;glose entre parentheses du nom canonique v110 + assets/MD (17 occ.);ALIAS AMBIGU : designe aussi Noeuds complets (full nodes), Utilisateurs (full nodes) — ne jamais resoudre automatiquement sur cette chaine
0da46d5bf0d8461caf763b6ba26a9961;Organisation Autonome Distribuee (DAO);Concept;DAO;acronym;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (648 occ.) + glose entre parentheses du nom canonique v110 + assets/MD (648 occ.) + assets/MD (648 occ. en limites de mots);libelle employe par les acteurs eux-memes — forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
0da46d5bf0d8461caf763b6ba26a9961;Organisation Autonome Distribuee (DAO);Concept;Decentralized Autonomous Organization;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (5 occ.);libelle employe par les acteurs eux-memes
0da46d5bf0d8461caf763b6ba26a9961;Organisation Autonome Distribuee (DAO);Concept;Organisation Autonome Distribuee;short-form;haute;;nom canonique v110 prive de sa parenthese;
2bf8bd49f8aa4757a866a0fe9e945dd7;Ossification du protocole Bitcoin;Concept;Protocol ossification;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
8db86c8e880e4e6a96bfc5d05fb1fd50;Passager clandestin (free rider) dans les métaprotocoles;Concept;Free rider;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
c9c3add85b2d40e2afd5194688e12fb3;Passerelle / Gateway;Concept;Passerelle;spelling-variant;haute;;attribut aliases (v110);
05cf2ce325b24b63aae5a257f524a2aa;Perte de souveraineté du hasher (pools de minage);Concept;Perte de souveraineté du hasher;short-form;haute;;nom canonique v110 prive de sa parenthese;
05cf2ce325b24b63aae5a257f524a2aa;Perte de souveraineté du hasher (pools de minage);Concept;pools de minage;spelling-variant;basse;5f7f718bd6284d718669ffc28e7cc18e;glose entre parentheses du nom canonique v110 + assets/MD (7 occ.);COLLISION NORMALISEE (casse/accents) avec Pools de minage
eed0b89cd2e740718059c16591f9bfb7;Phase de maturation;DevelopmentPhase;Maturation phase;translation-en;haute;;proposition + assets/MD EN (4 occ.);
6414d87541f941a0b428c536ce72e032;Phase de preuve de concept;DevelopmentPhase;Proof-of-concept phase;translation-en;haute;;proposition + assets/MD EN (1 occ.);
019689c1ce06489a84768c51637eb9ed;Phase de péché;DevelopmentPhase;Sin phase;translation-en;basse;;proposition + assets/MD EN (1 occ.);
06099088d8e14f7c8596a4f9fc8d3193;Politique de crise;Concept;Politique de crises;spelling-variant;haute;;attribut aliases (v110);
4a05617467244587823b1aad93f05e11;Polycentricité comme dynamique d’arènes et de légitimités;Argument;Polycentricity as dynamics of arenas and legitimation;translation-en;haute;;attribut labelEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
5f7f718bd6284d718669ffc28e7cc18e;Pools de minage;ActorGroup;Mining pools;translation-en;basse;ee7277478ddc4c0886e8d73a4e2ce00d;proposition + assets/MD EN (8 occ.);COLLISION EXACTE : nom d'une autre entite v110 (Mining pools / InfrastructureEvent) — meme referent sous deux types differents (ActorGroup vs InfrastructureEvent) — anomalie de typage, pas une fusion evidente — arbitrage auteur requis, cette table n'autorise aucune fusion
1d59213c63a94764b97781963305b81d;Portefeuille custodial (off chain);Concept;Portefeuille custodial;short-form;basse;0a0bc9a2601f438ea2a367641eb12942;nom canonique v110 prive de sa parenthese;COLLISION EXACTE : nom d'une autre entite v110 (Portefeuille custodial / Concept)
1d59213c63a94764b97781963305b81d;Portefeuille custodial (off chain);Concept;off chain;spelling-variant;haute;;glose entre parentheses du nom canonique v110 + assets/MD (58 occ.);
ee582934056343ae884c5c842aba2840;Premine (pré-émission monétaire);Concept;Premine;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (4 occ.) + nom canonique v110 prive de sa parenthese;forme anglaise declaree par le graphe lui-meme
8a5f85d939d240f1b246c65f3de6194c;Processeurs de paiement (payment processors);StakeholderCategory;Processeurs de paiement;short-form;basse;3462bec91fc14f18bac9aff4e1d4c4ef;nom canonique v110 prive de sa parenthese;COLLISION EXACTE : nom d'une autre entite v110 (Processeurs de paiement / InfrastructureSegment)
5bd551ea907241fcbb89a63f2b580d78;Proof of Stake (PoS);Concept;PoS;acronym;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (36 occ.) + assets/MD (36 occ. en limites de mots);libelle employe par les acteurs eux-memes — forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
5bd551ea907241fcbb89a63f2b580d78;Proof of Stake (PoS);Concept;Proof of Stake;short-form;haute;;nom canonique v110 prive de sa parenthese;
5bd551ea907241fcbb89a63f2b580d78;Proof of Stake (PoS);Concept;Staking;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (2 occ.);libelle employe par les acteurs eux-memes
f3e7754db9ee4502ae4180e36200ade1;Proof of Work (PoW);Concept;Mining;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (142 occ.);libelle employe par les acteurs eux-memes
f3e7754db9ee4502ae4180e36200ade1;Proof of Work (PoW);Concept;PoW;acronym;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (202 occ.) + assets/MD (202 occ. en limites de mots);libelle employe par les acteurs eux-memes — forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
f3e7754db9ee4502ae4180e36200ade1;Proof of Work (PoW);Concept;Proof of Work;short-form;haute;;nom canonique v110 prive de sa parenthese;
b8fbacf5839546a59b1d15bf1b574b51;Prophétie auto-réalisatrice (monétaire);Concept;Prophétie auto-réalisatrice;short-form;haute;;nom canonique v110 prive de sa parenthese;
b8fbacf5839546a59b1d15bf1b574b51;Prophétie auto-réalisatrice (monétaire);Concept;Self-fulfilling prophecy;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.);forme anglaise declaree par le graphe lui-meme
c5e86cf5eb2c468e9991b9f7e3604094;Protocole de surcouche / Layer 2;Concept;Layer 2;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (3 occ.);forme anglaise declaree par le graphe lui-meme
3b17f5b612b54376963e5aa7fe13fff8;Protocole et couche de base;InfrastructureDomain;Protocol and base layer;translation-en;moyenne;;proposition;traduction proposee, absente du graphe
dfc60a0057714d94a954d125005fea4e;Pseudonymat (pseudonymity);Concept;Pseudonymat;short-form;haute;;nom canonique v110 prive de sa parenthese;
dfc60a0057714d94a954d125005fea4e;Pseudonymat (pseudonymity);Concept;Pseudonymity;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (5 occ.);forme anglaise declaree par le graphe lui-meme
dd95bfa1b4164abd80472c249222f476;Rationnement de l'offre de traitement des transactions;Concept;Supply rationing of block space;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
47fbf3a04816446f93ba8ef03ecd4307;Recherche archivistique;Method;Archival Research;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
47fbf3a04816446f93ba8ef03ecd4307;Recherche archivistique;Method;Documentary Research;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (11 occ.);forme anglaise declaree par le graphe lui-meme
4a401c802f5e46db936f983355e89f0c;Regime transactionnel (transactional regime);Concept;Transactional regime;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (2 occ.);forme anglaise declaree par le graphe lui-meme
747ac07dc8f8433ca4638f1b30998576;Resistance a la censure;Concept;Résistance à la censure;spelling-variant;haute;;attribut aliases (v110);
747ac07dc8f8433ca4638f1b30998576;Resistance a la censure;Concept;censorship resistance;spelling-variant;haute;;attribut aliases (v110);
615f6147214c43ab830a98ca866779c3;Règle comme cristallisation normative située;Argument;Rule as situated normative crystallisation;translation-en;haute;;attribut labelEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
0c0929e6ef0140ad855052b0dd078f00;Règle contre discrétion (Rules vs Discretion);Concept;Regle contre discretion;spelling-variant;haute;;attribut aliases (v110);
0c0929e6ef0140ad855052b0dd078f00;Règle contre discrétion (Rules vs Discretion);Concept;Rules vs Discretion;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
0c0929e6ef0140ad855052b0dd078f00;Règle contre discrétion (Rules vs Discretion);Concept;Règle contre discrétion;short-form;haute;;nom canonique v110 prive de sa parenthese;
0c0929e6ef0140ad855052b0dd078f00;Règle contre discrétion (Rules vs Discretion);Concept;Règle contre la discrétion;spelling-variant;haute;;attribut aliases (v110);
38560b44059a45bb8fd3a46cae2ff34c;Récompense d'émission monétaire (block reward);Concept;Block reward;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (3 occ.);forme anglaise declaree par le graphe lui-meme
38560b44059a45bb8fd3a46cae2ff34c;Récompense d'émission monétaire (block reward);Concept;coinbase reward;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (2 occ.);forme anglaise declaree par le graphe lui-meme
5d696ac4f7aa4645baa0e5f88e2b190d;Régulations transactionnelles;Concept;Transactional regulations;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (7 occ.);forme anglaise declaree par le graphe lui-meme
a53b18d59a6c4ab18a407fd8fdced0c8;Réintermédiation;Concept;Reintermediation;translation-en;haute;;proposition + assets/MD EN (9 occ.);
d9179704d39747c3995e6eddc21df3c7;SHA-256 (algorithme de hashage Bitcoin);Concept;SHA-256;short-form;haute;;nom canonique v110 prive de sa parenthese;
f77fee10399c40a89d321ea884a70b79;Saturation des capacités de traitement de Bitcoin (2017);Concept;Saturation des capacités de traitement de Bitcoin;short-form;haute;;nom canonique v110 prive de sa parenthese;
238900a65cec44bcad171c31850bc611;Scaling Debate (2015-2017);GovernanceConflict;Scaling Debate;short-form;basse;22c507bdaa874229b5a4a145e23d123c;nom canonique v110 prive de sa parenthese;COLLISION EXACTE : nom d'une autre entite v110 (Scaling Debate / CrisisEvent)
df9265f551724ef2bff38c73f591f24f;Scission de chaine (Chain Split);Concept;Chain Split;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (19 occ.) + glose entre parentheses du nom canonique v110 + assets/MD (19 occ.);libelle employe par les acteurs eux-memes
68ffd2ccea7a4469ba1b46cd11ee22f7;Scrypt (algorithme PoW Litecoin);Concept;PoW algorithm;translation-en;basse;;attribut nameEn de l'entite (v110) + assets/MD EN (4 occ.);forme anglaise declaree par le graphe lui-meme — ALIAS AMBIGU : designe aussi X11 (algorithme PoW Dash) — ne jamais resoudre automatiquement sur cette chaine
68ffd2ccea7a4469ba1b46cd11ee22f7;Scrypt (algorithme PoW Litecoin);Concept;Scrypt;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + nom canonique v110 prive de sa parenthese;forme anglaise declaree par le graphe lui-meme
4d42089eb94c47a483359aab9530bbe3;SegWit (Segregated Witness);Concept;SegWit;acronym;haute;;nom canonique v110 prive de sa parenthese + assets/MD (24 occ. en limites de mots);forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
4d42089eb94c47a483359aab9530bbe3;SegWit (Segregated Witness);Concept;Segregated Witness;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + glose entre parentheses du nom canonique v110 + assets/MD (2 occ.);forme anglaise declaree par le graphe lui-meme
55b5215088664257819b56a918ec67fd;Services de portefeuille et de paiement;InfrastructureDomain;Wallet and payment services;translation-en;haute;;proposition + assets/MD EN (1 occ.);
ed76fa7b8f0f4bff8201cb8223c1e09d;Shitcoin / Scamcoin (appellation indigène);Concept;Shitcoin;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
ed76fa7b8f0f4bff8201cb8223c1e09d;Shitcoin / Scamcoin (appellation indigène);Concept;Shitcoin / Scamcoin;short-form;haute;;nom canonique v110 prive de sa parenthese;
ed76fa7b8f0f4bff8201cb8223c1e09d;Shitcoin / Scamcoin (appellation indigène);Concept;scamcoin;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
a3d6a2783fae4c3bbf83f5e810cf085c;Sidechain (chaîne secondaire);Concept;Sidechain;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + nom canonique v110 prive de sa parenthese;forme anglaise declaree par le graphe lui-meme
9be50de248b1465cbf2e7ac9a2a5e1ac;Sociologisme;Concept;Sociologism;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (5 occ.);libelle employe par les acteurs eux-memes
af85409fa95f43adb9fc7ece46ed4b15;Sociology of Science & Technology (STS);TheoreticFramework;STS;acronym;haute;;glose entre parentheses du nom canonique v110 + assets/MD (24 occ.) + patch SourceQuote (phase1, statut=fuzzy-only, x2) + assets/MD (24 occ. en limites de mots);faux negatif du resolveur : nom employe par un patch reel, non resolu contre v110 — forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
af85409fa95f43adb9fc7ece46ed4b15;Sociology of Science & Technology (STS);TheoreticFramework;Sociology of Science & Technology;short-form;haute;;nom canonique v110 prive de sa parenthese;
dafa7054bc5a450ca3f248090113e732;Son Money / Monnaie saine;Concept;Sound Money;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (16 occ.);libelle employe par les acteurs eux-memes
a4d612b858fb481fb373ccea31aee98a;Souverainete communautaire;Concept;Community Sovereignty;translation-en;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (1 occ.);libelle employe par les acteurs eux-memes
f018e4490ac24705a1017203d60a97d1;Souverainete monetaire;Concept;Monetary Sovereignty;translation-en;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (4 occ.);libelle employe par les acteurs eux-memes
95c11988d59b4616a27d234bea478ad3;Souveraineté individuelle (Bitcoin);Concept;Individual sovereignty;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (8 occ.);forme anglaise declaree par le graphe lui-meme
95c11988d59b4616a27d234bea478ad3;Souveraineté individuelle (Bitcoin);Concept;Souveraineté individuelle;short-form;haute;;nom canonique v110 prive de sa parenthese;
95c11988d59b4616a27d234bea478ad3;Souveraineté individuelle (Bitcoin);Concept;self-custody;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
01026b1b57374b52958ba35d70400a10;Spam transactionnel (transaction spam);Concept;Transaction spam;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
d47c813a4d0c424cb80422ff6e6109f9;Sphère d’usage;InfrastructureDomain;Sphere of use;translation-en;haute;;proposition + assets/MD EN (2 occ.);
9c0607981e304202945b2d06b5ca6863;Stratégie 'construire sur' vs 'construire à côté' de Bitcoin;Concept;Build on vs build beside Bitcoin;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
a25fc6eb5f3549a69f4ce17d6969ee01;Technologisme;Concept;Technological Determinism;observed-in-source;haute;;attribut indigeneLabel (v110) — designation indigene;libelle employe par les acteurs eux-memes
ad524a773a994df59d4c229ab8c5c18a;Tension règle/discrétion (frontière instable);NarrativeCluster;Rule/discretion tension;translation-en;haute;;attribut labelEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
ad524a773a994df59d4c229ab8c5c18a;Tension règle/discrétion (frontière instable);NarrativeCluster;Tension règle/discrétion;spelling-variant;haute;;attribut labelFr (v110) + nom canonique v110 prive de sa parenthese;
8cb4dc3c7aeb415dbfd3339c9ac43ca7;The Denationalization of Money (Hayek 1976);Concept;The Denationalization of Money;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + nom canonique v110 prive de sa parenthese;forme anglaise declaree par le graphe lui-meme
a4bbdf3c65394e31bcbb33cc00c64303;Thèse centrale (infrastructures, crises, gouvernance polycentrique);Argument;Central thesis;translation-en;haute;;attribut labelEn de l'entite (v110) + assets/MD EN (1 occ.);forme anglaise declaree par le graphe lui-meme
a4bbdf3c65394e31bcbb33cc00c64303;Thèse centrale (infrastructures, crises, gouvernance polycentrique);Argument;Thèse centrale;spelling-variant;haute;;attribut labelFr (v110) + nom canonique v110 prive de sa parenthese;
f47469e28b2643ed8644122475d1fb95;Théorie du free banking;TheoreticFramework;Free Banking Theory;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
53771b149f174f46b011e1edc0414485;Token / jeton numérique;Concept;Token;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (26 occ.);forme anglaise declaree par le graphe lui-meme
53771b149f174f46b011e1edc0414485;Token / jeton numérique;Concept;digital asset;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (7 occ.);forme anglaise declaree par le graphe lui-meme
f5d93ab12e8f4accb9280b030089f048;Trace GitHub;Method;GitHub Trace;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
8fc8b0d7aa1a4510acea6831021bb4ac;Traitement des transactions;Concept|InfrastructureDomain;Transaction processing;translation-en;haute;;proposition + assets/MD EN (36 occ.);
10d9492a847049979cf9f441e56d41f4;Trilemme des blockchains;Concept;Blockchain Trilemma;translation-en;haute;;attribut indigeneLabel (v110) — designation indigene + assets/MD (3 occ.);libelle employe par les acteurs eux-memes
12a350af254945d3a1342c43e53961fc;Trois etats de la monnaie;Concept;Three states of money;translation-en;haute;;proposition;traduction proposee, absente du graphe
455a1b658d1e41abbf2c34f6a56b676a;Turn-over des implémentations Ethereum (fragilité de l'écosystème client);Concept;Turn-over des implémentations Ethereum;short-form;haute;;nom canonique v110 prive de sa parenthese;
c2ff5cd25ad54dfc94da9a01f67d0bf8;UASF (User Activated Soft Fork);Concept;UASF;acronym;haute;;nom canonique v110 prive de sa parenthese + assets/MD (6 occ. en limites de mots);forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
c2ff5cd25ad54dfc94da9a01f67d0bf8;UASF (User Activated Soft Fork);Concept;User Activated Soft Fork;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + glose entre parentheses du nom canonique v110 + assets/MD (2 occ.);forme anglaise declaree par le graphe lui-meme
8c869199825557872b51a5ca1745d4b8;Universaux monétaires;Concept;Monetary universals;translation-en;haute;;proposition + assets/MD EN (2 occ.);
a21c66b68274423bb40731a57c4403b7;Valeur refuge (safe haven asset);Concept;Safe haven asset;translation-en;haute;;attribut nameEn de l'entite (v110);forme anglaise declaree par le graphe lui-meme
3a486f75b5d449c1a903e3019afb82e5;Vision 'or numérique' de Bitcoin (store of value);Concept;Vision 'or numérique' de Bitcoin;short-form;haute;;nom canonique v110 prive de sa parenthese;
3a486f75b5d449c1a903e3019afb82e5;Vision 'or numérique' de Bitcoin (store of value);Concept;store of value;spelling-variant;haute;;glose entre parentheses du nom canonique v110 + assets/MD (24 occ.);
13989b28210b4313a20754a322f64cdb;Vision 'système de paiement' de Bitcoin (peer-to-peer cash);Concept;Vision 'système de paiement' de Bitcoin;short-form;haute;;nom canonique v110 prive de sa parenthese;
e641bd05a189425983b5a4197425e585;Vitesse de liberation / escape velocity (Bitcoin);Concept;Escape velocity;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (2 occ.);forme anglaise declaree par le graphe lui-meme
e641bd05a189425983b5a4197425e585;Vitesse de liberation / escape velocity (Bitcoin);Concept;Vitesse de liberation / escape velocity;short-form;haute;;nom canonique v110 prive de sa parenthese;
dbaa2fa2fe86491990df355f8996bc03;Volume de trading crypto (explosion 2017-2021);Concept;Volume de trading crypto;short-form;haute;;nom canonique v110 prive de sa parenthese;
f4ff53b0291b42f099dc195a63878557;Whitehat Group (DAO crisis);ActorGroup;Whitehat Group;short-form;haute;;nom canonique v110 prive de sa parenthese;
11f801cf039a4654a515ced9ab738368;X11 (algorithme PoW Dash);Concept;PoW algorithm;translation-en;basse;;attribut nameEn de l'entite (v110) + assets/MD EN (4 occ.);forme anglaise declaree par le graphe lui-meme — ALIAS AMBIGU : designe aussi Scrypt (algorithme PoW Litecoin) — ne jamais resoudre automatiquement sur cette chaine
11f801cf039a4654a515ced9ab738368;X11 (algorithme PoW Dash);Concept;X11;translation-en;haute;;attribut nameEn de l'entite (v110) + assets/MD EN (1 occ.) + nom canonique v110 prive de sa parenthese;forme anglaise declaree par le graphe lui-meme
bed4df005c7ce36030703bd68cb521d1;cryptomonnaie;Concept;CM;acronym;haute;;assets/MD (1205 occ. en limites de mots);forme courte tres ambigue hors contexte : ne jamais resoudre sur ce seul jeton
bed4df005c7ce36030703bd68cb521d1;cryptomonnaie;Concept;Cryptocurrency;translation-en;haute;;proposition + assets/MD EN (101 occ.);
