entity_id,entity_name,entity_types,cle_date,date_graphe,dateSource_graphe,fichier_these,ligne_these,citation_verbatim,date_dans_le_texte,statut,ecart,decision_requise,question_pour_mael,notes
09d15bd8d03c4fa38ecbd33cf5862f9b,InfrastructureEvent — Premier échange contre marchandise (pizzas),InfrastructureEvent,date,2010-05-21,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,609,"…2020b)](https://www.zotero.org/google-docs/?oBKWds). Le 22 mai 2010, Laszlo Hanyecz réalise le premier achat de bien physique - deux pizzas -- qui passe par un intermédiaire individuel…",22 mai 2010,desaccord_graphe_probablement_faux,1 jour,oui,"Le graphe date l'achat des pizzas au 2010-05-21 ; la these (note 75, ch.I l.609) ecrit « Le 22 mai 2010 ». Corrigez-vous le graphe en 2010-05-22 ?","Ecart d'un jour, meme evenement, aucune ambiguite d'objet."
1c84e58808404ab891a1ef9b0e5d6449,InfrastructureEvent — Première couverture média (Slashdot),InfrastructureEvent,date,2010-07-11,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,617,[^79]: <https://news.slashdot.org/story/11/02/10/189246/online-only-currency-bitcoin-reaches-dollar-parity> \[consultation au 21/09/2018\].,,figure_non_verifiable_dans_le_MD,,non,,"La seule trace de Slashdot dans la these est l'URL de la note 79 (ch.I l.617), qui renvoie a un article du 10/02/2011 (parite au dollar), et une mention a l.271. La « premiere couverture media (Slashdot) » du 2010-07-11 ne repose que sur la chronologie figuree."
69aa91b1014e4143b79c9f3547c29c6d,InfrastructureEvent — Introduction d’une limite de bloc (activée 2010-09-12),InfrastructureEvent,date,2010-07-15,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,669,"…est implémentée dans la version 0.3.2, publiée le 19 juillet 2010, mais son entrée en vigueur ne s'est faite que le 07/09/2010 (Bier 2021b).",15 juillet 2010 (introduction) ; 19 juillet 2010 (version 0.3.2) ; 07/09/2010 (entrée en vigueur),desaccord_graphe_probablement_faux,5 jours (sur l'activation),oui,Le nom de cette entite annonce « activée 2010-09-12 » alors que la note 105 (ch.I l.669) dit « son entrée en vigueur ne s'est faite que le 07/09/2010 ». L'attribut date (2010-07-15) est juste ; c'est le libelle qui porte la date fausse. Corrigez-vous le libelle ?,"Trois dates distinctes et toutes attestees pour un meme dispositif : introduction 15/07/2010 (l.327), publication 0.3.2 le 19/07/2010, activation 07/09/2010 (l.669)."
9670a4beed1a47bda5628c9770dddfd1,InfrastructureEvent — Première bourse d’échange importante (MtGox),InfrastructureEvent,date,2010-07-18,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,271,"Avant MtGox et sans espace de conversion suffisant, la valeur des UCN se fait dilemme de la « *poule et de l'œuf* » puisque sans valeur, pas d'acceptation en échange et sans échanges, pas…",,figure_non_verifiable_dans_le_MD,,non,,L'ouverture de MtGox n'est pas datee dans le texte courant. 2010-07-18 ne repose que sur la chronologie figuree du ch. I.2.
714f6de9e72d4162a186c2c0e459f15f,InfrastructureEvent — Soft fork : correction bug 'Void of bitcoin',InfrastructureEvent,date,2010-07-28,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/03_chapitre_III.md,221,"…c'est S. Nakamoto et les premiers développeurs qui se chargeront de la remise en ordre. Le 15 août, un « *enregistrement étrange* \[, le\] *74638* »[^47] est pointé par J. Garzik sur…",août 2010 (bogue),desaccord_non_arbitrable,~13 jours,oui,"Doublon de #72 : le graphe date le soft fork correctif du bug « Void of bitcoin » au 2010-07-28, avant le bogue qu'il corrige (15 aout 2010 selon ch.III l.221). Meme question.","INCOHERENCE D'ORDRE, voir #72."
babc9f23c57446c88626709f94707d80,InfrastructureEvent — Service de séquestre (escrow) offert par Theymos,InfrastructureEvent,date,2010-07-29,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,609,"…plateforme PayPal (Sedgwick 2018b; Sedgwick 2018c). Dès 2010, suite aux demandes d'utilisateurs, apparaît sur BitcoinTalk un service de séquestre mmunautaire et centralisé reposant sur un tiers…",dès 2010,accord_granularite_differente,,non,,Le graphe porte 2010-07-29 ; la note 75 ne donne que « Dès 2010 ».
64a49803ef464d83a7ae3a674d180ca8,InfrastructureEvent — Service d’anonymisation BitLaundry,InfrastructureEvent,date,2010-09-01,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,607,"…la fongibilité des UCN et la vie privée des usagers - était d'ailleurs apparue avec « *BitLaundry* », fin 2010 (<https://bitcointalk.org/index.php?topic=963.0>, [Rauchs…",fin 2010,desaccord_non_arbitrable,~3 mois,oui,Le graphe date BitLaundry au 2010-09-01 ; la note 74 (ch.I l.607) dit « fin 2010 ». Septembre n'est pas « fin 2010 » sans etre incompatible. Faut-il ramener le graphe a 2010-12 ou passer a une granularite « fin 2010 » ?,CORRECTION D'UN AUDIT ANTERIEUR : dates-verification-externe.csv annonce « décembre 2010 » dans la these ; le texte dit « fin 2010 ». Aucune source externe ne tranche (cf. le meme CSV).
e2c89bd57671472cb2f471d04c34bf76,InfrastructureEvent — Correction d’un bug de type 'Inflation',InfrastructureEvent,date,2010-11-15,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,267,"…bogues (dont les premiers très critiques surviennent rapidement, comme avec le bogue d'« inflation » du 15 novembre 2010, ou celui de « split de chain », du 15 mars 2011 ; cf. Chap. III). Par là…",15 novembre 2010,accord,,non,,
cc346d7c8cdf450ca81c1cd08d65b68c,InfrastructureEvent — Première pool de minage (Slush Pool),InfrastructureEvent,date,2010-11-27,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,315,"…continu[^98]. Pourtant, l\'idée n\'a pas séduit tout le monde lorsqu\'elle a été lancée par Slush le 27 novembre 2010. Si, d'un côté, cela participait d'une diversification essentielle de l'activité…",27 novembre 2010,accord,,non,,
a089031b82eb4c67b2cfc686016a3820,InfrastructureEvent — Première place d’échange illégale (Silk Road),InfrastructureEvent,date,2011-02-01,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,281,"…qui essaiment[^83] se mêlent des revers médiatiques et politiques : l'écho du premier article sur Silk Road de Chen (2011) conduit, fin 2013, à la saisie du site et à l'arrestation du créateur…",2011,accord_granularite_differente,,non,,Le graphe porte 2011-02-01 (jour de remplissage) ; le texte ne date Silk Road qu'a travers l'article de Chen (2011) et sa fermeture « fin 2013 ».
17c55315ca2a45db9d1dc895fcba105d,InfrastructureEvent — Site d’éducation WeUseCoins,InfrastructureEvent,date,2011-03-25,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,271,"…cercle des Bitcoiners. À côté de Bitcointalk, des médias spécialisés sont apparus (*WeUseCoins,* crypto.fr) qui, s'ils émanent encore de membres d'une communauté Bitcoin grandissante, seront de…",,figure_non_verifiable_dans_le_MD,,non,,"WeUseCoins est cite une seule fois (ch.I l.271), sans date. 2011-03-25 ne repose que sur la chronologie figuree du ch. I.2."
7b73ed5f4e7149baaf8c534c809bc33f,InfrastructureEvent — Lancement de Namecoin (merge mining),InfrastructureEvent,date,2011-04-18,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,347,"…public émettant sa propre UCN après Bitcoin est le « *Namecoin *» (ticker : NMC), lancé en avril 2011[^110] [(Loibl 2014, p. 107, Sedgwick 2018c](https://www.zotero.org/google-docs/?ferZMf)).…",avril 2011,accord_granularite_differente,,non,,Le graphe porte 2011-04-18 ; le texte ne donne que le mois.
d693882f7dc74d6cb9a875d029f155aa,InfrastructureEvent — Service de portefeuille/paiement custodial BitPay,InfrastructureEvent,date,2011-06-03,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,619,"…Implémentée dans la version logicielle Bitcoin d'avril 2013, elle est intégrée dès août par l'entreprise BitGo dans une solution de garde (O'Brien 2014) et essaime (Bitpay, Coinbase,…",,figure_non_verifiable_dans_le_MD,,non,,BitPay n'est jamais date dans la these. 2011-06-03 ne repose que sur la chronologie figuree du ch. I.2.
608cc2e4c58247a48f6fa317fb91cbf8,InfrastructureEvent — MtGox perd 25 000 BTC (vol),InfrastructureEvent,date,2011-06-13,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,605,"…de 9000 BTC, Sedgwick 2019), soit par attaque informatique (plus tardive, en juin 2011, un mineur se fait voler 25 000 BTC, suivant que la valeur des UCN commence à aiguiser des appétits criminels)…",juin 2011,accord_granularite_differente,,non,,"La note 73 (ch.I l.605) attribue le vol de 25 000 BTC a un MINEUR, pas a MtGox ; le graphe l'attribue a MtGox. Le mois concorde ; l'attribution du sujet differe."
ae1cb2659fd7470b8ec1aa621226b3e1,InfrastructureEvent — Première bourse BTC/EUR (Paymium),InfrastructureEvent,date,2011-08-16,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/05_glossaire_annexes.md,1026,"…intéressés par les monnaies alternatives. Dès 2011, il fonde -- avec un associé -- la première place de marché Bitcoin euro au monde : « Paymium.com », qui compte près de 15 salariés aujourd'hui.…",dès 2011,accord_granularite_differente,,non,,Le graphe porte 2011-08-16 ; la fiche d'entretien #24 (P. Noizat) ne donne que l'annee.
008274f26bfd46dcabf5589b2a1cd15f,InfrastructureEvent — Standardisation des propositions protocolaires (BIP),InfrastructureEvent,date,2011-08-19,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,267,"…et de proposer des modifications protocolaires est tôt encadré, avec la mise en place en 2011 des « *Bitcoin Improvement Proposals* », ou « BIP »[^72], par exemple (cf. Chap. III). Ce sont eux aussi…",2011,accord_granularite_differente,,non,,"Doublon de #75 (meme date 2011-08-19, meme objet)."
8bc6f2749a284bb7add34a1739cec310,InfrastructureEvent — Premier logiciel de portefeuille léger (Electrum),InfrastructureEvent,date,2011-11-09,Thèse — Chronologie (figure) Chapitre I.2,assets/MD/01_chapitre_I.md,607,"…Un portefeuille « léger » non intermédié (ou « *non custodial* », Electrum) est lancé fin 2011 (Electrum website 2011), comme des solutions non connectées (ou « cold wallet », sous forme de…",fin 2011,accord_granularite_differente,,non,,"Le graphe porte 2011-11-09 ; la note 74 dit « fin 2011 ». La reference bibliographique (07_bibliographie.md l.438) porte bien « 9 novembre 2011 » : le graphe est adosse a la bibliographie, pas au corps."
5eeed0a89f93410184336105b8e4ec33,"InfrastructureEvent — Split de chaîne (bug de consensus, 15/03/2013)",InfrastructureEvent,date,2013-03-15,Sedgwick ; Lopp 2018,assets/MD/01_chapitre_I.md,267,"…rapidement, comme avec le bogue d'« inflation » du 15 novembre 2010, ou celui de « split de chain », du 15 mars 2011 ; cf. Chap. III). Par là même, ils participent activement à la…","15 mars 2011 (ch.I l.267) / mars 2013 (ch.III l.237 et note 104, l.667)",desaccord_these_probablement_fausse,2 ans,oui,"Le ch.I l.267 date le « split de chain » du 15 mars 2011 alors que le ch.III l.237 et la note 104 (ch.I l.667) datent la scission de chaine de mars 2013 (crise n°19, CVE 2013 #3220). « 2011 » ressemble a une coquille pour 2013. Confirmez-vous ?",CONTRADICTION INTERNE. Par ailleurs le graphe porte 2013-03-15 alors que le ch.III l.237 cite « les 11 et 12 mars 2013 » : le jour du graphe n'est pas atteste non plus.
4319dfd47a434d08a9cbc371e4c05506,InfrastructureEvent — Migration du code Bitcoin vers GitHub (2011),InfrastructureEvent,date,2011,Lopp 2018,assets/MD/01_chapitre_I.md,267,"…Bitcoin sur SourceForge* », permettant une gestion plus ouverte ; la migration vers la forge logicielle Github attendra 2011 (Lopp 2018). Et le fait de travailler sur les codes et de proposer…",2011,accord,,non,,
60b665021b014f6d9803f0e227d8d076,InfrastructureEvent — NewLibertyStandard : modele de prix par cout minage (fev.2010),InfrastructureEvent,date,2010-02,Sedgwick 2018b,assets/MD/01_chapitre_I.md,615,"[^78]: En février 2010, visant à dépasser l'absence de cotation, *« NewLibertyStandard propose sur Bitcoin Talk une modélisation d'un prix des BTC déduit du coût énergétique du minage. L'échange…",février 2010,accord,,non,,
4f57a750014849e6b8676b66ef2aadd2,"InfrastructureEvent — Flash crash MtGox : 32$ vers 0,01$ (juillet 2011)",InfrastructureEvent,date,2011-07,Sedgwick 2019g ; BitMEX Research 2018,,,,,absent_du_texte,,non,,"Le flash crash MtGox de juillet 2011 (32 $ vers 0,01 $) n'apparait dans aucun des 8 fichiers FR ; « Flash » n'apparait qu'en bibliographie (l.170)."
a02861544b794d229d08dc36c935fc77,"InfrastructureEvent — Parite BTC/$ (1$, debut 2011)",InfrastructureEvent,date,2011-02,Le Calvez 2020,assets/MD/01_chapitre_I.md,271,"…s'emparant d'un objet pour eux spectaculaire. La parité d'un BTC au dollar, atteinte début 2011 [(Le Calvez 2020), est ainsi saluée par le média Slashdot](https://www.zotero.org/google-docs/…",début 2011,accord_granularite_differente,,non,,Le graphe porte 2011-02 ; le texte dit « début 2011 ». La note 79 (l.617) renvoie a un article Slashdot du 10/02/2011 sur la parite au dollar.
120e6fa2cdfa464ea7e51a34386adb73,"InfrastructureEvent — Perte 9000 BTC (premier utilisateur, 10 aout 2010)",InfrastructureEvent,date,2010-08-10,Sedgwick 2019,assets/MD/01_chapitre_I.md,605,"[^73]: Soit par un mauvais management individuel (10 aout 2010, première perte d'utilisateur déclarée de 9000 BTC, Sedgwick 2019), soit par attaque informatique (plus tardive, en juin 2011, un mineur…",10 août 2010,accord,,non,,
a6db42830f81475a8050e8315e295426,InfrastructureEvent — Retrait PayPal de BitcoinMarket (4 juin 2011),InfrastructureEvent,date,2011-06-04,Sedgwick 2018b,assets/MD/01_chapitre_I.md,609,"…un certain temps* », « *à la suite d\'une série de transactions frauduleuses, PayPal a été retiré de la bourse le 4 juin 2011 *» (*Ibid.*).",4 juin 2011,accord,,non,,
5f86375d2ffa4575b9c1b18395bb82b1,InfrastructureEvent — Bitcoin-QT 0.1 client lourd (9 janvier 2009),InfrastructureEvent,date,2009-01-09,Sedgwick 2019b ; Banque de France 2013,assets/MD/01_chapitre_I.md,269,"…Comme dans le script original de Nakamoto, la seule solution disponible - Bitcoin QT, 0.1, publié le 9 janvier 2009 - est un client logiciel polyvalent, lourd et contraignant [(Sedgwick…",9 janvier 2009,accord,,non,,Voir #10 : contradiction avec ch.III l.61 (« février 2009 »).
f28b9ec90edb4d7782ce4827a9cf9834,InfrastructureEvent — Premier minage FPGA (2011),InfrastructureEvent,date,2011,,assets/MD/01_chapitre_I.md,269,"…fin 2010) et la compétition accrue oppose des machines de plus en plus spécialisées (GPU, FGPA puis ASICS ; Sedgwick 2019c; cf. section suivante). Aussi, ouvrir d'autres voies d'accès à Bitcoin…",,figure_non_verifiable_dans_le_MD,,non,,Le premier minage FPGA n'est pas date dans le texte. 2011 ne repose que sur la chronologie figuree.
21e8e322b58f421aa3540bdeef5fde64,"InfrastructureEvent — Article Forbes sur Bitcoin (Greenberg, avril 2011)",InfrastructureEvent,date,2011-04,Greenberg 2011,assets/MD/01_chapitre_I.md,271,"…l'illustre sa poussée à 1\$14 suite à la publication d'un article de *Forbes* le concernant en avril 2011 (Greenberg 2011)... ou sa multiplication par 8 le 14 juin, suite à l'annonce très médiatique…",avril 2011,accord,,non,,07_bibliographie.md l.536 date l'article de Greenberg du 20 avril 2011.
33f6747a334543fcae909b2aaf0f04cd,InfrastructureEvent — Slashdot article parite BTC/$ (fevrier 2011),InfrastructureEvent,date,2011-02,Le Calvez 2020 ; Sedgwick 2019c,assets/MD/01_chapitre_I.md,271,"…s'emparant d'un objet pour eux spectaculaire. La parité d'un BTC au dollar, atteinte début 2011 [(Le Calvez 2020), est ainsi saluée par le média Slashdot](https://www.zotero.org/google-docs/…",début 2011,accord_granularite_differente,,non,,"La note 79 (ch.I l.617) renvoie a l'URL Slashdot du 10/02/2011 : le mois du graphe (2011-02) est corrobore par l'URL, pas par le corps."
944c9169ed3d416f95bebdfd4b9b1d20,InfrastructureEvent — Article PC World sur WikiLeaks/Bitcoin (decembre 2010),InfrastructureEvent,date,2010-12,Nakamoto 2010g ; Sedgwick 2019d,,,,,absent_du_texte,,non,,"L'article PC World de decembre 2010 sur WikiLeaks/Bitcoin n'apparait pas dans la these (« PC World » n'apparait qu'une fois, sans lien)."
0628e0fc39504e9e8b501e94365bbef8,"InfrastructureEvent — WeUseCoins et crypto.fr, medias communautaires (2011)",InfrastructureEvent,date,2011,,assets/MD/01_chapitre_I.md,271,"…cercle des Bitcoiners. À côté de Bitcointalk, des médias spécialisés sont apparus (*WeUseCoins,* crypto.fr) qui, s'ils émanent encore de membres d'une communauté Bitcoin grandissante, seront de…",,accord_granularite_differente,,non,,"Le passage (ch.I l.271) cite WeUseCoins et crypto.fr comme medias specialises apparus a cote de Bitcointalk, dans un paragraphe situe « début 2011 ». L'annee du graphe est compatible ; elle n'est pas ecrite pour ces deux medias."
e40978e2802744d7a53829ff97c1e9e6,"PriceWindow — Parite BTC/$ ($1, debut 2011)",PriceWindow,date,2011-02,,assets/MD/01_chapitre_I.md,271,"…s'emparant d'un objet pour eux spectaculaire. La parité d'un BTC au dollar, atteinte début 2011 [(Le Calvez 2020), est ainsi saluée par le média Slashdot](https://www.zotero.org/google-docs/…",début 2011,accord_granularite_differente,,non,,Doublon fonctionnel de #111 (PriceWindow / InfrastructureEvent).
8de77f3519e747648b51b4f886b53d88,PriceWindow — Spike Forbes $14 (avril 2011),PriceWindow,date,2011-04,,assets/MD/01_chapitre_I.md,271,"…l'illustre sa poussée à 1\$14 suite à la publication d'un article de *Forbes* le concernant en avril 2011 (Greenberg 2011)... ou sa multiplication par 8 le 14 juin, suite à l'annonce très médiatique…",avril 2011,accord,,non,,Doublon fonctionnel de #116.
2b577242b2a8496aa5604feeac9558cc,PriceWindow — WikiLeaks x8 (14 juin 2011),PriceWindow,date,2011-06-14,,assets/MD/01_chapitre_I.md,271,"…l'illustre sa poussée à 1\$14 suite à la publication d'un article de *Forbes* le concernant en avril 2011 (Greenberg 2011)... ou sa multiplication par 8 le 14 juin, suite à l'annonce très médiatique…",,figure_non_verifiable_dans_le_MD,,non,,L'episode de prix x8 attribue a WikiLeaks le 14 juin 2011 n'est pas dans le texte ; seule la chronologie figuree le porte. Doublon de #60.
381f864130a54b6d9062d413ef56c681,"PriceWindow — Flash crash MtGox : 32$ vers 0,01$ (juillet 2011)",PriceWindow,date,2011-07,,,,,,absent_du_texte,,non,,Doublon de #110 : le flash crash MtGox de juillet 2011 est absent de la these.
4af2142b31984dc280cf51546cf08e9c,InfrastructureEvent — SatoshiDice (lancement 24 avril 2012),InfrastructureEvent,date,2012-04-24,Voorhees 2013 ; Buterin 2013a ; 2013c,assets/MD/01_chapitre_I.md,623,"[^82]: Le site Internet, lancé le 24 avril 2012 par le très libertarien Eric Voorhees (Miles et Voorhees 2017; McCormack et Voorhees 2019), n'est pas le premier jeu d'argent à user de Bitcoin, un jeu…",24 avril 2012,accord,,non,,
28ed228eed8c48fab1e63d381096e357,InfrastructureEvent — Dark Wallet (2014),InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,619,"…simples et diversifiées apparaissent, comme le client léger « Dark wallet », développé à l'adresse d'utilisateurs non techniciens par des Cypherpunks reconnus (C. Wilson, A. Taaki ou V.…",,accord_granularite_differente,,non,,"Dark Wallet est cite sans date dans le corps ; la reference Kallenborn (07_bibliographie.md l.622) est datee du 2 mai 2014, ce qui corrobore l'annee du graphe."
1eb70d76b39b4a86a102b5d42063c3ed,InfrastructureEvent — BIP 16 : Pay-to-Script-Hash (avril 2012),InfrastructureEvent,date,2012-04,O'Brien 2014,assets/MD/01_chapitre_I.md,619,"…logiciels »* la prise en charge de transactions multi-signatures. Implémentée dans la version logicielle Bitcoin d'avril 2013, elle est intégrée dès août par l'entreprise BitGo dans une solution…",avril 2013,desaccord_non_arbitrable,1 an,oui,"Le graphe date BIP 16 (P2SH) a 2012-04 ; la note 80 (ch.I l.619) dit « Implémentée dans la version logicielle Bitcoin d'avril 2013 ». S'agit-il de deux actes (adoption/activation du BIP 16 en avril 2012, implementation dans une version logicielle en avril 2013) ou d'une erreur ?",Lecture possible en deux actes. La these ne parle que de l'implementation.
f9f289de35d14463999022184a680479,InfrastructureEvent — Fondation Bitcoin (fin 2012),InfrastructureEvent,date,2012,"Rauchs 2016, p. 12",assets/MD/01_chapitre_I.md,281,"…de l'infrastructure Bitcoin, s'opposent de premières volontés collectives : fin 2012 est lancée la « Fondation Bitcoin », incarnation formelle d'un écosystème et de son intérêt (comme conçu par ses…",fin 2012,accord,,non,,"Doublon fonctionnel de #77 (qui porte, lui, un jour non atteste)."
61c00091249c44d88bc06e678331e6dc,InfrastructureEvent — Digital Asset Transfer Authority (juillet 2013),InfrastructureEvent,date,2013-07,Bitcoin.fr,assets/MD/01_chapitre_I.md,281,…et de son intérêt (comme conçu par ses membres tout du moins) et un comité interprofessionnel est créé en juillet 2013 (« *Digital Asset Transfert Authority* » (Bitcoin.fr)). La fondation…,juillet 2013,accord,,non,,
1a666b0913364cc39236ea82f4d73ef5,InfrastructureEvent — Arrestation Ross Ulbricht / fermeture Silk Road (octobre 2013),InfrastructureEvent,date,2013-10,Tasca & Liu 2018 ; Musiani Mallard Meadel 2018,assets/MD/01_chapitre_I.md,281,"…: l'écho du premier article sur Silk Road de Chen (2011) conduit, fin 2013, à la saisie du site et à l'arrestation du créateur (Musiani, Mallard et Méadel 2018, p. 145). Cela précipite le…",fin 2013,accord_granularite_differente,,non,,Le graphe porte 2013-10 ; le texte dit « fin 2013 ». Doublon fonctionnel de #61.
e94f426ef4b24efdb0a936bc1f5ee5ad,InfrastructureEvent — Emergence services KYC/AML (2012-2013),InfrastructureEvent,date,2012,"ECB 2012 ; Rauchs 2016, p. 58",assets/MD/01_chapitre_I.md,281,"…et mises en garde (European Central Bank 2012, par exemple) poussent à l'émergence de premiers services de conformité guidant les entreprises à respecter un cadre réglementaire encore flou…",,accord_granularite_differente,,non,,Le texte situe l'emergence des services de conformite apres « European Central Bank 2012 » sans la dater precisement ; l'annee 2012 du graphe est compatible.
6c666e14270942a08b5d8908b5cd908d,"InfrastructureEvent — ShapeShift (exchange non-custodial, Voorhees, 2014)",InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,289,"…plage de services qu'elles offrent est grande et les acteurs d'hier, comme E. Voorhees, à qui l'on doit « Shapeshift », première plateforme d'échange sans conservation, sont concurrencés par des…",,absent_du_texte,,non,,ShapeShift est cite (ch.I l.289) mais SA DATE n'est nulle part dans la these. L'annee 2014 du graphe n'est ni confirmee ni refutee.
f0da0d7be8df47b98cdb86fd6ee83033,"InfrastructureEvent — Trezor (premier hardware wallet, SatoshiLabs, 2013)",InfrastructureEvent,date,2013,SatoshiLabs 2019,assets/MD/01_chapitre_I.md,289,"…à visée de conformité, la sécurisation des portefeuilles qui progresse avec les premiers portefeuilles physiques - Trezor [(SatoshiLabs 2019)](https://www.zotero.org/google-docs/?fXPij4) suivi dès…",,accord_granularite_differente,,non,,"Trezor est cite comme premier portefeuille physique, « suivi dès 2014 par Ledger » : l'annee 2013 du graphe est deductible mais n'est pas ecrite."
62d87c74d3504d84bfee3d8d5fb44f4d,InfrastructureEvent — Nasdaq publie donnees de prix Bitcoin (fin 2013),InfrastructureEvent,date,2013,,assets/MD/01_chapitre_I.md,289,"…très indirecte d'abord, par simple publication de données de prix agrégées (Nasdaq fin 2013, suivi par le NYSE en 2015), plus directement ensuite, par la création de produit financier spécifique…",fin 2013,accord,,non,,Le texte date bien la publication des donnees de prix par le Nasdaq de « fin 2013 ».
82349be91da44883961b469695426d85,InfrastructureEvent — CBOE : marches futurs Bitcoin (2017),InfrastructureEvent,date,2017,,assets/MD/01_chapitre_I.md,289,"…la création de produit financier spécifique par des acteurs reconnus (marchés futurs par le *Chicago Board Option Exchange* ou le *Chicago Mercantile Exchange*, courant 2017). En outre,…",courant 2017,accord,,non,,"Le texte ecrit « marchés futurs par le Chicago Board Option Exchange ou le Chicago Mercantile Exchange, courant 2017 » : le CBOE est bien date de 2017."
1a363b7013534bfd9bd949c6d69c4a19,InfrastructureEvent — Audition Senat americain sur Bitcoin (19 nov. 2013),InfrastructureEvent,date,2013-11-19,Banque de France 2013 p. 4,assets/MD/01_chapitre_I.md,293,"…un affermissement de sa reconnaissance par les États : le 19 novembre 2013, la Commission du Sénat américain organise une session d'information où interviennent des membres de la « Bitcoin…",19 novembre 2013,accord,,non,,
2ec8857fa7a24c70804d6a3a3e9d4d55,"InfrastructureEvent — Lightning Labs (premiere implementation LN, mars 2018)",InfrastructureEvent,date,2018-03,Torpey 2018,assets/MD/01_chapitre_I.md,645,"…ainsi constitués. La première implémentation logicielle de ce système est publiée en mars 2018 par « Lightning Labs », entreprise fondée par des Bitcoiners de la première heure rejoints par des…",mars 2018,accord,,non,,
2322a151c17c456484772d74a4cfa78a,InfrastructureEvent — Wrapped Bitcoin / WBTC (2019),InfrastructureEvent,date,2019,Redman 2019b,assets/MD/07_bibliographie.md,1000,"…https://news.bitcoin.com/the-wrapped-bitcoin-project-has-officially-launched-on-ethereum/, 31 janvier 2019, consulté le 12 mai 2023.",31 janvier 2019 (reference bibliographique),accord_granularite_differente,,non,,"WBTC est cite dans le corps sans date ; seule la reference Redman 2019b (07_bibliographie.md l.1000) porte une date, qui corrobore l'annee 2019 du graphe."
5f06214e17074a14874220ed7195ded9,InfrastructureEvent — Levee de fonds Ethereum en BTC (2014),InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,399,"…(Russo 2020, p. 94). Lever des fonds devient nécessaire et l'« Ether Genesis Sale » débute le 22 juillet 2014 pour une durée de 42 jours (Gerring 2014; Buterin 2014). En échange de BTC, on peut…",22 juillet 2014,accord_granularite_differente,,non,,Le graphe ne porte que l'annee 2014 ; le texte donne le jour exact et la duree (42 jours).
318b090059f34be4b52d389f0b38c3a7,InfrastructureEvent — Fork contentieux Bitcoin / Bitcoin Cash (aout 2017),InfrastructureEvent,date,2017-08,,assets/MD/02_chapitre_II.md,402,"…exclusive des mineurs. Cette initiative conduira à l'adoption effective de SegWit le 1^er^ août 2017, sans l'augmentation de la taille des blocs prévue par SEGWIT2X. En réponse, les « *Big…",août 2017,accord,,non,,
7387a5055a284717a5e8221d0bbd216d,InfrastructureEvent — Capital-risque dans l ecosysteme Bitcoin (2012-2015),InfrastructureEvent,date,2012,Rauchs 2016 p. 70-71,assets/MD/01_chapitre_I.md,639,"…les projets et les firmes avaient recours à un financement interne. En 2012, les premiers fonds de capital-risque font leur entrée et, dès lors, ce type d'investissement ne cesse de croître et…",2012,accord,,non,,
7cda4562e3ee4e9c8bf969bdf639994a,InfrastructureEvent — Coinbase : croissance et levee de fonds 75M$ (2015),InfrastructureEvent,date,2015,Rauchs 2016 p. 70-71,assets/MD/01_chapitre_I.md,639,"…record de 96 entreprises (Rauch 2016, p.70-71). L'entreprise Coinbase réalise la plus grande levée de fonds d'alors avec 75 millions de dollars.",2015 (par le contexte de la phrase precedente),accord_granularite_differente,,non,,La note 90 (ch.I l.639) enumere les montants annee par annee jusqu'a « des 448 millions de 2015 » puis mentionne la levee de 75 M$ de Coinbase sans la dater explicitement.
364977fb9ed943a2bac1688d22ffe1c5,InfrastructureEvent — Tether/USDT : premier stablecoin via Omni/Mastercoin (2014),InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,373,"…une valeur stable, liée à une monnaie ou à une marchandise extérieure *» (Willett 2012). « *Tether* » (ticker : USDT) choisit ce métaprotocole pour l'émission et la circulation de ces USDT. En…",,absent_du_texte,,non,,Tether/USDT est cite (ch.I l.373 ; ch.II l.583) sans date de lancement. 2014 n'est pas atteste. Voir aussi #166 qui porte 2015 pour le meme objet : DOUBLON A DATES DIVERGENTES dans le graphe.
